Currency,Date,Buy Rate,Sell Rate
USD,7/27/2023,322.8497,335.8919
USD,7/26/2023,323.6966,337.1774
USD,7/25/2023,323.0392,336.1624
USD,7/24/2023,321.1045,334.5576
USD,7/21/2023,318.7256,331.9854
USD,7/20/2023,316.3078,330.2942
USD,7/19/2023,315.2616,328.9299
USD,7/18/2023,314.9592,328.6534
USD,7/17/2023,313.2921,327.1641
USD,7/14/2023,310.4938,324.6783
USD,7/13/2023,308.1626,321.8765
USD,7/12/2023,306.1518,320.6817
USD,7/11/2023,305.1317,319.3229
USD,7/10/2023,304.0216,318.2388
USD,7/7/2023,302.6459,317.0914
USD,7/6/2023,300.0054,315.1016
USD,7/5/2023,298.898,313.668
USD,7/4/2023,299.8709,314.9879
USD,6/28/2023,301.159,316.6728
USD,6/27/2023,301.3255,316.7243
USD,6/26/2023,299.8333,314.9261
USD,6/23/2023,299.0378,314.365
USD,6/22/2023,298.5485,314.963
USD,6/21/2023,298.4708,314.4947
USD,6/20/2023,297.2877,314.3802
USD,6/19/2023,297.5388,315.1281
USD,6/16/2023,300.5194,319.66
USD,6/15/2023,311.6057,328.9272
USD,6/14/2023,303.1925,318.9974
USD,6/13/2023,294.9114,309.2237
USD,6/12/2023,290.0692,303.7392
USD,6/9/2023,288.0867,301.1291
USD,6/8/2023,285.69,298.9191
USD,6/7/2023,285.5677,298.4378
USD,6/6/2023,284.8487,297.9434
USD,6/5/2023,285.6164,298.8583
USD,6/2/2023,287.4258,300.3287
USD,6/1/2023,283.8763,297.2316
USD,5/31/2023,287.8711,300.921
USD,5/30/2023,290.6745,303.9548
USD,5/29/2023,289.8986,303.264
USD,5/26/2023,295.6297,308.5472
USD,5/25/2023,297.6055,310.9562
USD,5/24/2023,297.9878,311.2316
USD,5/23/2023,299.1941,312.3359
USD,5/22/2023,299.7149,313.8244
USD,5/19/2023,300.6519,314.0848
USD,5/18/2023,299.2144,312.3715
USD,5/17/2023,302.4257,316.188
USD,5/16/2023,305.4335,318.7965
USD,5/15/2023,306.1892,319.9619
USD,5/12/2023,306.3886,320.0375
USD,5/11/2023,308.6645,322.7018
USD,5/10/2023,310.9048,324.8084
USD,5/9/2023,311.0091,325.9516
USD,5/8/2023,312.1955,326.3198
USD,5/4/2023,312.5034,326.6292
USD,5/3/2023,313.0513,327.9562
USD,5/2/2023,313.7362,328.4158
USD,4/28/2023,313.9239,328.7514
USD,4/27/2023,313.8324,328.7701
USD,4/26/2023,313.4509,328.6723
USD,4/25/2023,313.2667,328.5407
USD,4/24/2023,313.3347,328.4847
USD,4/21/2023,313.0593,328.5152
USD,4/20/2023,313.1292,327.8921
USD,4/19/2023,312.9164,327.7272
USD,4/18/2023,312.4139,327.4612
USD,4/17/2023,312.0717,327.0215
USD,4/12/2023,311.5607,327.1787
USD,4/11/2023,311.4414,327.6693
USD,4/10/2023,311.6379,327.7229
USD,4/6/2023,313.2952,330.5619
USD,4/4/2023,313.3744,330.5038
USD,4/3/2023,316.7511,334.2094
USD,3/31/2023,318.277,336.0123
USD,3/30/2023,317.7257,335.411
USD,3/29/2023,315.7075,333.4925
USD,3/28/2023,315.8454,332.8711
USD,3/27/2023,314.825,332.5841
USD,3/24/2023,314.7491,331.3791
USD,3/23/2023,311.2617,328.6083
USD,3/22/2023,312.6153,330.1625
USD,3/21/2023,316.8483,334.9328
USD,3/20/2023,331.7174,349.8726
USD,3/17/2023,332.2035,350.2275
USD,3/16/2023,329.0282,346.3312
USD,3/15/2023,327.5998,344.6634
USD,3/14/2023,319.8479,335.6887
USD,3/13/2023,311.8237,328.8699
USD,3/10/2023,311.6269,328.9042
USD,3/9/2023,307.3635,325.5218
USD,3/8/2023,313.7749,331.0583
USD,3/7/2023,318.3051,335.7502
USD,3/3/2023,334.5016,348.0322
USD,3/2/2023,343.9719,356.7393
USD,3/1/2023,351.7219,362.9543
USD,2/28/2023,357.6822,366.9212
USD,2/27/2023,358.3621,367.9284
USD,2/24/2023,358.7244,368.7702
USD,2/23/2023,359.0062,368.5292
USD,2/22/2023,359.3576,368.6063
USD,2/21/2023,359.9702,369.3116
USD,2/20/2023,359.4464,369.5636
USD,2/17/2023,359.4766,369.6666
USD,2/16/2023,359.5764,369.8164
USD,2/15/2023,359.6092,369.8892
USD,2/14/2023,359.6455,369.9523
USD,2/13/2023,359.4698,369.9592
USD,2/10/2023,359.0735,370.2484
USD,2/9/2023,359.4009,370.2786
USD,2/8/2023,359.4792,370.3547
USD,2/7/2023,360.0937,370.2611
USD,2/6/2023,359.9968,370.1832
USD,2/3/2023,360.2903,370.3529
USD,2/2/2023,360.4101,371.0331
USD,2/1/2023,360.4935,371.3942
USD,1/31/2023,360.4879,371.3887
USD,1/30/2023,360.4501,371.3035
USD,1/27/2023,360.4879,371.3887
USD,1/26/2023,360.4879,371.3887
USD,1/25/2023,360.4912,371.3909
USD,1/24/2023,360.4912,371.3909
USD,1/23/2023,360.5496,371.3845
USD,1/20/2023,360.5513,371.3915
USD,1/19/2023,360.5572,371.3916
USD,1/18/2023,360.4102,371.4781
USD,1/17/2023,360.4102,371.4781
USD,1/13/2023,360.3991,371.4665
USD,1/12/2023,360.3935,371.4609
USD,1/11/2023,360.4722,371.3646
USD,1/10/2023,360.0599,371.3989
USD,1/9/2023,359.9474,371.5491
USD,1/5/2023,359.9741,371.5724
USD,1/4/2023,359.9741,371.5724
USD,1/3/2023,360.2221,371.5921
USD,1/2/2023,360.4081,371.6068
USD,12/30/2022,360.4081,371.6068
USD,12/29/2022,360.4206,371.6168
USD,12/28/2022,360.4206,371.6168
USD,12/27/2022,360.3893,371.5893
USD,12/23/2022,360.8986,371.7819
USD,12/22/2022,361.0871,371.6613
USD,12/21/2022,361.0847,371.7127
USD,12/20/2022,361.0847,371.6601
USD,12/19/2022,361.1973,371.7191
USD,12/16/2022,361.1973,371.7191
USD,12/15/2022,361.1973,371.7191
USD,12/14/2022,361.1973,371.7191
USD,12/13/2022,361.1973,371.7191
USD,12/12/2022,361.1973,371.7191
USD,12/9/2022,361.3026,371.7191
USD,12/8/2022,361.3026,371.7191
USD,12/6/2022,361.3026,371.7191
USD,12/5/2022,361.3026,371.7191
USD,12/2/2022,361.2537,371.7222
USD,12/1/2022,361.2537,371.7275
USD,11/30/2022,361.2484,371.7222
USD,11/29/2022,361.2379,371.717
USD,11/28/2022,360.2922,371.2929
USD,11/25/2022,360.2922,371.2929
USD,11/24/2022,360.9919,371.8325
USD,11/23/2022,360.9919,371.8325
USD,11/22/2022,360.9919,371.8325
USD,11/21/2022,360.9919,371.8325
USD,11/18/2022,360.9919,371.8325
USD,11/17/2022,360.9919,371.8325
USD,11/16/2022,360.984,371.7757
USD,11/15/2022,360.9682,371.7599
USD,11/14/2022,360.9682,371.7599
USD,11/11/2022,360.9682,371.7599
USD,11/10/2022,360.9682,371.7599
USD,11/9/2022,360.9682,371.7599
USD,11/8/2022,360.8893,371.6809
USD,11/4/2022,360.8893,371.6809
USD,11/3/2022,360.7631,371.565
USD,11/2/2022,360.7104,371.5123
USD,11/1/2022,360.6578,371.4597
USD,10/31/2022,360.6537,371.2103
USD,10/28/2022,360.6345,371.2296
USD,10/27/2022,360.6537,371.2103
USD,10/26/2022,360.6537,371.2103
USD,10/25/2022,360.7106,371.2612
USD,10/21/2022,360.7312,371.2425
USD,10/20/2022,360.5935,371.1179
USD,10/19/2022,360.4507,370.975
USD,10/18/2022,360.4084,370.9316
USD,10/17/2022,360.3548,370.8637
USD,10/14/2022,359.8172,370.7183
USD,10/13/2022,359.6987,370.4261
USD,10/12/2022,359.6618,370.3945
USD,10/11/2022,359.2355,369.9682
USD,10/7/2022,359.1671,369.9156
USD,10/6/2022,359.1618,369.8629
USD,10/5/2022,359.1618,369.9103
USD,10/4/2022,359.1618,369.9103
USD,10/3/2022,359.1618,369.9103
USD,9/30/2022,359.1618,369.9103
USD,9/29/2022,359.1618,369.9103
USD,9/28/2022,359.1876,369.9371
USD,9/27/2022,359.1876,369.9371
USD,9/26/2022,359.1876,369.9371
USD,9/23/2022,359.1876,369.9235
USD,9/22/2022,359.1876,369.9235
USD,9/21/2022,359.1797,369.9424
USD,9/20/2022,359.1381,369.9003
USD,9/19/2022,359.175,369.9371
USD,9/16/2022,358.9434,369.9135
USD,9/15/2022,358.9306,369.7126
USD,9/14/2022,358.9306,369.7126
USD,9/13/2022,358.788,369.6183
USD,9/12/2022,358.7807,369.6151
USD,9/9/2022,358.5388,369.5017
USD,9/8/2022,358.4178,369.3806
USD,9/7/2022,358.33,369.3395
USD,9/6/2022,358.0556,369.028
USD,9/5/2022,358.0556,369.028
USD,9/2/2022,357.8334,369.0956
USD,9/1/2022,357.5138,368.8612
USD,8/31/2022,357.5571,368.9007
USD,8/30/2022,357.9322,368.899
USD,8/29/2022,357.8093,368.783
USD,8/26/2022,357.8045,369.0166
USD,8/25/2022,357.4017,368.7116
USD,8/24/2022,357.4017,368.7116
USD,8/23/2022,357.4017,368.7116
USD,8/22/2022,357.3779,368.6905
USD,8/19/2022,357.41,368.72
USD,8/18/2022,357.3367,368.7038
USD,8/17/2022,357.3151,368.6827
USD,8/16/2022,357.3756,368.6872
USD,8/15/2022,357.2923,368.6066
USD,8/12/2022,357.2491,368.567
USD,8/10/2022,357.3007,368.6127
USD,8/9/2022,357.2995,368.6127
USD,8/8/2022,357.1491,368.4698
USD,8/5/2022,357.1997,368.5198
USD,8/4/2022,357.2279,368.5416
USD,8/3/2022,357.2223,368.4999
USD,8/2/2022,357.3077,368.5388
USD,8/1/2022,357.2753,368.5064
USD,7/29/2022,357.1697,368.4121
USD,7/28/2022,357.4406,368.4922
USD,7/27/2022,357.4406,368.4922
USD,7/26/2022,357.5189,368.5144
USD,7/25/2022,357.4611,368.5067
USD,7/22/2022,357.9442,368.6321
USD,7/21/2022,358.3145,368.9187
USD,7/20/2022,358.5352,368.9001
USD,7/19/2022,357.8593,368.4926
USD,7/18/2022,357.6061,368.3433
USD,7/15/2022,357.9486,368.5245
USD,7/14/2022,358.1456,368.7594
USD,7/12/2022,356.9558,368.3011
USD,7/11/2022,357.7933,368.3974
USD,7/8/2022,356.8217,367.6651
USD,7/7/2022,356.8065,368.0616
USD,7/6/2022,356.0489,367.3317
USD,7/5/2022,355.9533,367.2998
USD,7/4/2022,356.5951,367.3155
USD,7/1/2022,356.4236,367.2423
USD,6/30/2022,355.7601,367.1246
USD,6/29/2022,355.8173,367.0703
USD,6/28/2022,356.0634,367.2255
USD,6/27/2022,356.2373,367.4039
USD,6/24/2022,356.1255,367.1686
USD,6/23/2022,356.6729,367.3982
USD,6/22/2022,356.4424,367.1121
USD,6/21/2022,357.2826,367.7352
USD,6/20/2022,356.2897,366.838
USD,6/17/2022,355.5141,366.3277
USD,6/16/2022,355.6785,366.4915
USD,6/15/2022,355.7074,366.5065
USD,6/13/2022,355.7263,366.5254
USD,6/10/2022,355.6074,366.5287
USD,6/9/2022,355.8183,366.7956
USD,6/8/2022,355.6855,366.5762
USD,6/7/2022,356.0968,366.2398
USD,6/6/2022,355.2941,365.266
USD,6/3/2022,355.314,365.2861
USD,6/2/2022,355.6119,365.5882
USD,6/1/2022,355.1253,365.0948
USD,5/31/2022,355.7708,365.7493
USD,5/30/2022,355.7708,365.7493
USD,5/27/2022,354.2712,364.2289
USD,5/26/2022,354.728,364.692
USD,5/25/2022,354.4003,364.3597
USD,5/24/2022,354.4003,364.3597
USD,5/23/2022,354.4599,364.4202
USD,5/20/2022,354.4897,364.4504
USD,5/19/2022,354.5691,364.5309
USD,5/18/2022,354.6684,364.6316
USD,5/17/2022,354.7678,364.7323
USD,5/13/2022,355.016,364.984
USD,5/12/2022,364.227,377.4967
USD,5/11/2022,361.727,374.9967
USD,5/9/2022,361.727,374.9967
USD,5/6/2022,361.727,374.9967
USD,5/5/2022,356.8395,369.9991
USD,5/4/2022,350.0597,362.9987
USD,4/29/2022,347.0597,359.9987
USD,4/28/2022,342.1673,354.996
USD,4/27/2022,337.8229,350.4972
USD,4/26/2022,333.8875,346.4956
USD,4/25/2022,330,342.4979
USD,4/22/2022,327.5,339.9979
USD,4/21/2022,327.5,339.9979
USD,4/20/2022,327.5,339.9979
USD,4/19/2022,327.5,339.9979
USD,4/18/2022,322.7201,334.9975
USD,4/12/2022,319.205,329.9975
USD,4/11/2022,316.795,327.4999
USD,4/8/2022,310.8802,321.4971
USD,4/7/2022,309.3802,319.9971
USD,4/6/2022,298.1064,308.4951
USD,4/5/2022,293.2305,303.4964
USD,4/4/2022,289.7255,299.9914
USD,4/1/2022,289.2425,299.4908
USD,3/31/2022,288.7475,298.9958
USD,3/30/2022,288.7475,298.9958
USD,3/29/2022,288.7475,298.9958
USD,3/28/2022,288.7475,298.9958
USD,3/25/2022,284.8205,294.9987
USD,3/24/2022,279.9056,289.996
USD,3/23/2022,274.9957,284.9983
USD,3/22/2022,272.0686,282.4956
USD,3/21/2022,264.6677,274.9979
USD,3/18/2022,264.6677,274.9979
USD,3/16/2022,264.6677,274.9979
USD,3/15/2022,259.762,269.9952
USD,3/14/2022,249.9603,259.9999
USD,3/11/2022,249.9603,259.9999
USD,3/10/2022,249.9603,259.9999
USD,3/9/2022,225.2013,229.9987
USD,3/8/2022,225.2013,229.9987
USD,3/7/2022,198.5008,202.9992
USD,3/4/2022,198.5008,202.9992
USD,3/3/2022,198.5008,202.9992
USD,3/2/2022,198.5008,202.9992
USD,2/28/2022,198.5008,202.9992
USD,2/25/2022,198.5008,202.9992
USD,2/24/2022,198.5008,202.9992
USD,2/23/2022,198.5008,202.9992
USD,2/22/2022,198.5008,202.9992
USD,2/21/2022,198.5008,202.9992
USD,2/18/2022,198.5008,202.9992
USD,2/17/2022,198.5008,202.9992
USD,2/15/2022,198.5008,202.9992
USD,2/14/2022,198.5008,202.9992
USD,2/11/2022,198.5008,202.9992
USD,2/10/2022,198.5008,202.9992
USD,2/9/2022,198.5008,202.9992
USD,2/8/2022,198.5008,202.9992
USD,2/7/2022,198.5008,202.9992
USD,2/3/2022,198.5008,202.9992
USD,2/2/2022,198.5008,202.9992
USD,2/1/2022,198.5008,202.9992
USD,1/31/2022,198.5008,202.9992
USD,1/28/2022,198.5008,202.9992
USD,1/27/2022,198.5008,202.9992
USD,1/26/2022,198.5008,202.9992
USD,1/25/2022,198.5008,202.9992
USD,1/24/2022,198.5008,202.9992
USD,1/21/2022,198.5008,202.9992
USD,1/20/2022,198.5008,202.9992
USD,1/19/2022,198.5008,202.9992
USD,1/18/2022,198.5008,202.9992
USD,1/13/2022,198.5008,202.9992
USD,1/12/2022,198.5008,202.9992
USD,1/11/2022,198.5008,202.9992
USD,1/10/2022,198.5008,202.9992
USD,1/7/2022,198.5008,202.9992
USD,1/6/2022,198.5008,202.9992
USD,1/5/2022,198.5008,202.9992
USD,1/4/2022,198.5008,202.9992
USD,1/3/2022,198.5008,202.9992
USD,12/31/2021,198.5008,202.9992
USD,12/30/2021,198.5008,202.9992
USD,12/29/2021,198.5008,202.9992
USD,12/28/2021,198.5008,202.9992
USD,12/27/2021,198.5008,202.9992
USD,12/24/2021,198.5008,202.9992
USD,12/23/2021,198.5008,202.9992
USD,12/22/2021,198.5008,202.9992
USD,12/21/2021,198.5008,202.9992
USD,12/20/2021,198.5008,202.9992
USD,12/17/2021,198.5008,202.9992
USD,12/16/2021,198.5008,202.9992
USD,12/15/2021,198.5008,202.9992
USD,12/14/2021,198.5008,202.9992
USD,12/13/2021,198.5008,202.9992
USD,12/10/2021,198.5008,202.9992
USD,12/9/2021,198.5008,202.9992
USD,12/8/2021,198.5008,202.9992
USD,12/7/2021,198.5008,202.9992
USD,12/6/2021,198.5008,202.9992
USD,12/3/2021,198.5008,202.9992
USD,12/2/2021,198.5008,202.9992
USD,12/1/2021,198.5008,202.9992
USD,11/30/2021,198.5008,202.9992
USD,11/29/2021,198.5008,202.9992
USD,11/26/2021,198.5008,202.9992
USD,11/25/2021,198.5008,202.9992
USD,11/24/2021,198.5008,202.9992
USD,11/23/2021,198.5008,202.9992
USD,11/22/2021,198.5008,202.9992
USD,11/19/2021,198.5008,202.9992
USD,11/17/2021,198.5008,202.9992
USD,11/16/2021,198.5008,202.9992
USD,11/15/2021,198.5008,202.9992
USD,11/12/2021,198.5008,202.9992
USD,11/11/2021,198.5008,202.9992
USD,11/10/2021,198.5008,202.9992
USD,11/9/2021,198.5008,202.9992
USD,11/8/2021,198.5008,202.9992
USD,11/5/2021,198.5008,202.9992
USD,11/3/2021,198.5008,202.9992
USD,11/2/2021,198.5008,202.9992
USD,11/1/2021,198.5008,202.9992
USD,10/29/2021,198.5008,202.9992
USD,10/28/2021,198.5008,202.9992
USD,10/27/2021,198.5008,202.9992
USD,10/26/2021,198.5008,202.9992
USD,10/25/2021,198.5008,202.9992
USD,10/22/2021,198.5008,202.9992
USD,10/21/2021,198.5008,202.9992
USD,10/18/2021,198.5008,202.9992
USD,10/15/2021,198.5008,202.9992
USD,10/14/2021,198.5008,202.9992
USD,10/13/2021,198.5008,202.9992
USD,10/12/2021,198.5008,202.9992
USD,10/11/2021,198.5008,202.9992
USD,10/8/2021,198.5008,202.9992
USD,10/7/2021,198.5008,202.9992
USD,10/6/2021,198.5008,202.9992
USD,10/5/2021,198.5008,202.9992
USD,10/4/2021,198.5008,202.9992
USD,10/1/2021,198.5008,202.9992
USD,9/30/2021,198.5008,202.9992
USD,9/29/2021,198.5008,202.9992
USD,9/28/2021,198.5008,202.9992
USD,9/27/2021,198.5008,202.9992
USD,9/24/2021,198.5008,202.9992
USD,9/23/2021,198.5008,202.9992
USD,9/22/2021,198.5008,202.9992
USD,9/21/2021,198.5008,202.9992
USD,9/17/2021,198.5008,202.9992
USD,9/16/2021,198.5008,202.9992
USD,9/15/2021,198.5008,202.9992
USD,9/14/2021,198.5008,202.9992
USD,9/13/2021,198.5008,202.9992
USD,9/10/2021,198.5008,202.9992
USD,9/9/2021,198.5008,202.9992
USD,9/8/2021,198.5008,202.9992
USD,9/7/2021,198.5008,202.9992
USD,9/6/2021,198.5,203
USD,9/3/2021,198.5008,202.9992
USD,9/2/2021,198.5008,202.9992
USD,9/1/2021,198.8649,203.8701
USD,8/31/2021,198.9023,204.8977
USD,8/30/2021,197.9023,202.8977
USD,8/27/2021,198.1023,202.8977
USD,8/26/2021,197.9023,202.8977
USD,8/25/2021,197.9023,202.8977
USD,8/24/2021,197.9023,202.8977
USD,8/23/2021,197.9023,202.8977
USD,8/20/2021,198.1983,202.8977
USD,8/19/2021,197.8983,202.8977
USD,8/18/2021,198.3983,202.8977
USD,8/17/2021,198.1983,202.8977
USD,8/16/2021,198.3983,202.8977
USD,8/13/2021,198.5983,202.8977
USD,8/12/2021,197.6023,202.8977
USD,8/11/2021,198.2983,202.8977
USD,8/10/2021,198.1983,202.8977
USD,8/9/2021,197.8023,202.8977
USD,8/6/2021,198.3183,202.8977
USD,8/5/2021,198.3183,202.8977
USD,8/4/2021,198.0983,202.8977
USD,8/3/2021,198.0983,202.8977
USD,8/2/2021,197.2063,202.8977
USD,7/30/2021,198.3983,202.8977
USD,7/29/2021,197.6023,202.8977
USD,7/28/2021,197.9023,202.8977
USD,7/27/2021,197.8023,202.8977
USD,7/26/2021,197.9023,202.8977
USD,7/22/2021,197.9223,202.8977
USD,7/20/2021,197.9023,202.8977
USD,7/19/2021,197.9023,202.8977
USD,7/16/2021,198.1223,202.8977
USD,7/15/2021,198.1183,202.8977
USD,7/14/2021,197.9023,202.8977
USD,7/13/2021,198.3183,202.8977
USD,7/12/2021,198.2183,202.8977
USD,7/9/2021,197.9023,202.8977
USD,7/8/2021,197.9023,202.8977
USD,7/7/2021,198.1183,202.8977
USD,7/6/2021,197.8023,202.8977
USD,7/5/2021,197.5023,202.8977
USD,7/2/2021,198.2183,202.8977
USD,7/1/2021,197.4023,202.8977
USD,6/30/2021,197.3263,202.8977
USD,6/29/2021,197.3063,202.8977
USD,6/28/2021,197.3063,202.8977
USD,6/25/2021,197.5223,202.8977
USD,6/23/2021,197.9223,202.8977
USD,6/22/2021,198.0303,202.8896
USD,6/21/2021,197.9103,202.8896
USD,6/18/2021,198.0303,202.8896
USD,6/17/2021,198.0303,202.8896
USD,6/16/2021,197.9303,202.8896
USD,6/15/2021,197.9303,202.8896
USD,6/14/2021,198.1103,202.8896
USD,6/11/2021,198.1303,202.8896
USD,6/10/2021,197.9103,202.8896
USD,6/9/2021,197.9103,202.8896
USD,6/8/2021,197.9283,202.8877
USD,6/7/2021,197.8103,202.8896
USD,6/4/2021,198.1303,202.8896
USD,6/3/2021,197.8103,202.8896
USD,6/2/2021,197.9103,202.8896
USD,6/1/2021,198.0283,202.8877
USD,5/31/2021,197.9103,202.8896
USD,5/28/2021,197.9103,202.8896
USD,5/25/2021,198.0303,202.8896
USD,5/24/2021,197.9103,202.8896
USD,5/21/2021,198.2989,202.8796
USD,5/20/2021,198.1789,202.8796
USD,5/19/2021,198.2989,202.8796
USD,5/18/2021,198.2691,202.8494
USD,5/17/2021,197.5023,202.8977
USD,5/13/2021,197.3841,202.282
USD,5/12/2021,197.818,201.948
USD,5/11/2021,197.598,201.948
USD,5/10/2021,197.598,201.948
USD,5/7/2021,197.5503,201.8988
USD,5/6/2021,196.7723,201.8788
USD,5/5/2021,195.0848,199.941
USD,5/4/2021,195.18,199.93
USD,5/3/2021,195.73,199.89
USD,4/30/2021,195.91,199.87
USD,4/29/2021,196.11,199.87
USD,4/28/2021,194.86,199.52
USD,4/27/2021,194.3865,199.4185
USD,4/23/2021,192.5105,198.4895
USD,4/22/2021,193.4075,199.3925
USD,4/21/2021,195.1,200.9
USD,4/20/2021,190.2905,195.2145
USD,4/19/2021,187.93,191.97
USD,4/16/2021,195.72,201.28
USD,4/15/2021,199.808,204.628
USD,4/12/2021,199.15,203.73
USD,4/9/2021,199.04,203.59
USD,4/8/2021,199.21,203.5
USD,4/7/2021,198.56,202.88
USD,4/6/2021,198,202.7
USD,4/5/2021,197.25,201.95
USD,4/1/2021,197,202.1
USD,3/31/2021,197.62,202.04
USD,3/30/2021,196.83,201.93
USD,3/29/2021,197.28,201.77
USD,3/26/2021,196.72,201.6
USD,3/25/2021,196.41,201.01
USD,3/24/2021,196.9248,201.1935
USD,3/23/2021,196.3948,200.8635
USD,3/22/2021,195.3773,200.0401
USD,3/19/2021,195.28,200.19
USD,3/18/2021,195.3045,201.5005
USD,3/17/2021,197.58,201.75
USD,3/16/2021,195.28,200.06
USD,3/15/2021,194.428,198.964
USD,3/12/2021,194.444,198.874
USD,3/10/2021,194.374,198.662
USD,3/9/2021,194.354,198.682
USD,3/8/2021,194.046,198.576
USD,3/5/2021,194.01,198.34
USD,3/4/2021,193.94,198.27
USD,3/3/2021,193.99,198.32
USD,3/2/2021,192.49,197.32
USD,3/1/2021,192.01,197.05
USD,2/25/2021,192.88,196.62
USD,2/24/2021,192,196.4
USD,2/23/2021,191.19,195.93
USD,2/22/2021,193.13,197.53
USD,2/19/2021,193.58,198.58
USD,2/18/2021,193.3913,198.3847
USD,2/17/2021,193.6565,198.9485
USD,2/16/2021,193.2575,197.9775
USD,2/15/2021,192.79,197.03
USD,2/12/2021,191.2395,196.3655
USD,2/11/2021,193.537,198.668
USD,2/10/2021,192.23,197.45
USD,2/9/2021,192.57,196.81
USD,2/8/2021,191.967,196.5069
USD,2/5/2021,191.59,196.03
USD,2/3/2021,192.32,197.62
USD,2/2/2021,190.4,195.5
USD,2/1/2021,188.63,193.17
USD,1/29/2021,189.6615,194.4435
USD,1/27/2021,193.1921,198.2435
USD,1/26/2021,192.4,198.8
USD,1/25/2021,194.19,199.65
USD,1/22/2021,194.3125,199.1875
USD,1/21/2021,193.16,197.68
USD,1/20/2021,192.8513,198.2647
USD,1/19/2021,190.89,196.05
USD,1/18/2021,191.6475,196.0262
USD,1/15/2021,190.77,196.05
USD,1/13/2021,190.33,194.07
USD,1/12/2021,188.49,193.65
USD,1/11/2021,188.05,192.47
USD,1/8/2021,186.28,190.98
USD,1/7/2021,187.1,191.77
USD,1/6/2021,187.54,191.96
USD,1/5/2021,187.6,191.9
USD,1/4/2021,184.82,189.88
USD,1/1/2021,184.98,189.8
USD,12/31/2020,184.12,189.18
USD,12/30/2020,185.2,190.02
USD,12/28/2020,186.7,192.1
USD,12/24/2020,189.08,194.66
USD,12/23/2020,188.01,193.05
USD,12/22/2020,186.8,191.2
USD,12/21/2020,185.95,190.37
USD,12/18/2020,185.41,190.13
USD,12/17/2020,186.13,190.53
USD,12/16/2020,185.23,189.83
USD,12/15/2020,185.1,189.52
USD,12/14/2020,184.57,188.97
USD,12/11/2020,183.72,188.14
USD,12/10/2020,183.64,188.06
USD,12/9/2020,184.14,188.54
USD,12/8/2020,184.1,188.52
USD,12/7/2020,183.77,188.19
USD,12/4/2020,183.9,188.3
USD,12/3/2020,184.26,188.66
USD,12/2/2020,183.79,187.99
USD,12/1/2020,183.66,187.88
USD,11/30/2020,183.33,187.55
USD,11/27/2020,183.02,187.24
USD,11/26/2020,183.58,187.78
USD,11/25/2020,183.54,187.76
USD,11/24/2020,183.17,187.39
USD,11/23/2020,183.33,187.53
USD,11/20/2020,182.91,187.11
USD,11/19/2020,182.51,186.83
USD,11/18/2020,183,187.32
USD,11/17/2020,183.01,187.31
USD,11/16/2020,182.5,186.8
USD,11/13/2020,182.4,186.7
USD,11/12/2020,182.4,186.7
USD,11/11/2020,182.35,186.65
USD,11/10/2020,182.34,186.66
USD,11/9/2020,182.32,186.64
USD,11/6/2020,182.33,186.63
USD,11/5/2020,182.25,186.57
USD,11/4/2020,182.25,186.55
USD,11/3/2020,182.29,186.61
USD,11/2/2020,182.12,186.44
USD,10/29/2020,182.13,186.45
USD,10/28/2020,182.14,186.46
USD,10/27/2020,182.16,186.46
USD,10/26/2020,182.1,186.4
USD,10/23/2020,182.19,186.49
USD,10/22/2020,182.14,186.44
USD,10/21/2020,182.34,186.66
USD,10/20/2020,182.16,186.48
USD,10/19/2020,182.1,186.42
USD,10/16/2020,182.38,186.7
USD,10/15/2020,182.58,186.88
USD,10/14/2020,182.14,186.46
USD,10/13/2020,182.03,186.35
USD,10/12/2020,182.03,186.35
USD,10/9/2020,182.02,186.34
USD,10/8/2020,182.17,186.49
USD,10/7/2020,182.43,186.75
USD,10/6/2020,182.51,186.81
USD,10/5/2020,182.43,186.75
USD,10/2/2020,182.89,187.21
USD,9/30/2020,183,187.32
USD,9/29/2020,183.18,187.5
USD,9/28/2020,183.08,187.4
USD,9/25/2020,182.94,187.3
USD,9/24/2020,182.83,187.13
USD,9/23/2020,182.97,187.33
USD,9/22/2020,183.18,187.54
USD,9/21/2020,183.22,187.58
USD,9/18/2020,182.82,187.18
USD,9/17/2020,182.72,187.12
USD,9/16/2020,182.21,186.61
USD,9/15/2020,182.14,186.54
USD,9/14/2020,182.21,186.61
USD,9/11/2020,182.42,186.82
USD,9/10/2020,182.16,186.56
USD,9/9/2020,182.1,186.5
USD,9/8/2020,182.44,186.84
USD,9/7/2020,183,187.3
USD,9/4/2020,183.04,187.44
USD,9/3/2020,183.07,187.47
USD,9/2/2020,183.83,188.13
USD,8/31/2020,184.09,188.49
USD,8/28/2020,183.78,188.18
USD,8/27/2020,184.08,188.48
USD,8/26/2020,184.23,188.53
USD,8/25/2020,182.65,187.25
USD,8/24/2020,182.32,186.72
USD,8/21/2020,182.39,186.79
USD,8/20/2020,183.68,188.48
USD,8/19/2020,182.14,186.44
USD,8/18/2020,181.49,185.79
USD,8/17/2020,181.05,185.45
USD,8/14/2020,180.77,185.07
USD,8/13/2020,180.84,185.04
USD,8/12/2020,181.84,186.14
USD,8/11/2020,182.36,186.86
USD,8/10/2020,182.98,187.48
USD,8/7/2020,183.13,187.63
USD,8/6/2020,183.23,187.73
USD,8/5/2020,183.26,187.76
